the,0
demons.<eos>She,1508
demons.<eos>So,1509
demons;,1510
den,1511
denarii,1512
denarii,,1513
denarius,1514
departed,1515
depth,1516
derided,1517
desert?<eos>He,1518
deserters,,1519
deserters;,1520
deserving,1521
desire,1522
desolating,1523
devour,1524
die,1525
die.<eos>But,1526
died.<eos>In,1527
dinner,1528
dipping,1529
disciples-for,1530
disciples.<eos>On,1531
disciples?<eos>He,1532
disclosed;,1533
discussing,1534
disease.<eos>Immediately,1535
disease.<eos>While,1536
diseases,1537
dismissal,1538
dismissed,1539
disputing,1540
distance,1541
distance.<eos>His,1542
distance;,1543
distribute;,1544
distributed,1545
distributed.<eos>They,1546
district,1547
divided,,1548
divine,1549
do?<eos>He,1550
doctrines.<eos>You,1551
dogs,1552
dogs.<eos>But,1553
doing,<eos>and,1554
done?<eos>But,1555
door,1556
door,,1557
door;,1558
doorkeeper,1559
doubt,1560
doves;,1561
down,,1562
down.<eos>Then,1563
down.<eos>When,1564
down;,1565
drank,1566
dressed,1567
drew,1568
drink;,1569
drive,1570
drowned,1571
dust,1572
dwellings,,1573
ear.<eos>Then,1574
earnestly,1575
earth;,1576
earthquakes,1577
easier,1578
easier,,1579
eat.<eos>And,1580
eat.<eos>But,1581
eat.<eos>He,1582
eat.<eos>If,1583
eat.<eos>They,1584
eat.<eos>When,1585
eat?<eos>And,1586
eaten,1587
elders.<eos>Now,1588
elders;,1589
elect,1590
elect,,1591
elect.<eos>But,1592
eleven,1593
else,1594
emperor,1595
emperor,,1596
emperors,,1597
emperors.<eos>Jesus,1598
empty-handed.<eos>And,1599
endure,1600
endured,1601
endures,1602
enemies,1603
entered,,1604
entrance,1605
envy,,1606
escape,1607
ever,1608
everything,,1609
everything.<eos>But,1610
everywhere,,1611
expectantly,1612
explained,1613
eyes,,1614
eyes?<eos>When,1615
facing,1616
faint,1617
fair,1618
faith,,1619
faith?<eos>And,1620
faithless,1621
fall,1622
falling,1623
family,1624
famines.<eos>This,1625
farewell,1626
farms,,1627
farther,,1628
fast,,1629
fast.<eos>The,1630
fast?<eos>Jesus,1631
fasting;,1632
father,,1633
fear,1634
fear,,1635
fed,1636
feed,1637
feeding;,1638
feet.<eos>David,1639
feet.<eos>Now,1640
fellow,1641
felt,1642
female.<eos>For,1643
fence,1644
festival,,1645
field,1646
fields,1647
fields,,1648
fields.<eos>Then,1649
fifties.<eos>Taking,1650
figs.<eos>He,1651
fine,1652
fingers,1653
fire.<eos>And,1654
fire.<eos>Now,1655
fire.<eos>Salt,1656
first,,1657
first.<eos>They,1658
first?<eos>He,1659
fish,1660
fish,,1661
fish.<eos>Then,1662
fish.<eos>Those,1663
fish;,1664
fled,1665
fled.<eos>A,1666
flee,1667
flesh,1668
flesh.<eos>So,1669
flesh.<eos>Therefore,1670
flog,1671
flogging,1672
foaming,1673
foams,1674
followers,,1675
folly.<eos>All,1676
food,1677
food?<eos>He,1678
foods,1679
for?<eos>She,1680
forecourt.<eos>Then,1681
forfeit,1682
forgive,,1683
forgiven,1684
forgiven,,1685
forgiven.<eos>And,1686
forgiven.<eos>Now,1687
forgiveness,,1688
forgotten,1689
form,1690
fornication,,1691
forsaken,1692
forward.<eos>Then,1693
fresh,1694
friends,,1695
fringe,1696
front,1697
fruit,,1698
fulfilled.<eos>All,1699
full.<eos>Now,1700
furnished,1701
further,1702
further?<eos>But,1703
gain,1704
gates.<eos>Truly,1705
gather,1706
generation.<eos>And,1707
get,,1708
ghost,1709
girl.<eos>Then,1710
given;,1711
gives,1712
glorified,1713
glory,1714
glory.<eos>But,1715
glory.<eos>Then,1716
go-the,1717
going,,1718
going.<eos>See,,1719
gone.<eos>Then,1720
good;,1721
good?<eos>No,1722
gospel,,1723
grain,,1724
grain.<eos>Other,1725
grain.<eos>The,1726
grainfields;,1727
grant,,1728
granted,1729
grass.<eos>So,1730
greatest,1731
greatest.<eos>He,1732
green,1733
greet,1734
greeted,1735
grieved,1736
grieved,,1737
grieved;,1738
grieving,,1739
grinds,1740
ground:,1741
ground;,1742
grow,,1743
growing,1744
grows,1745
grudge,1746
guard,1747
guard.<eos>So,1748
guards,1749
guards,,1750
guest,1751
guests,1752
guests,,1753
guests;,1754
guilty,1755
had,,1756
had;,1757
half,1758
hand,,1759
hand,<eos>until,1760
hand.<eos>He,1761
hand.<eos>Immediately,,1762
hand.<eos>They,1763
hands!<eos>Is,1764
hands.,1765
hands?<eos>He,1766
happen,1767
happened.<eos>They,1768
happening,1769
hardened.<eos>When,1770
hardened?<eos>Do,1771
harm,1772
harvest,1773
hated,1774
have,,1775
have?<eos>They,1776
he!<eos>and,1777
head,,1778
head.<eos>He,1779
headquarters);,1780
healed.<eos>Now,1781
hear,,1782
hear;,1783
hear?<eos>And,1784
hearing,1785
hearing,,1786
heart;,1787
hearts,,1788
hearts?<eos>Which,1789
heaven!<eos>Then,1790
heaven,<eos>and,1791
heaven.<eos>And,1792
heaven.<eos>From,1793
heaven.<eos>Then,1794
heaven;,1795
heavens,1796
heavy;,1797
heir;,1798
held,1799
hell.<eos>And,1800
hemorrhage,1801
hemorrhages,1802
her.<eos>For,1803
her.<eos>Immediately,1804
her.<eos>Jesus,1805
her.<eos>Then,1806
her;,1807
her?<eos>She,1808
herd,1809
herd,,1810
here,,1811
here.<eos>And,1812
here.<eos>Look,,1813
here;,1814
herself,1815
hewn,1816
hidden,,1817
highest,1818
hillside,1819
him!<eos>Pilate,1820
him!<eos>So,1821
him!<eos>Suddenly,1822
him.<eos>After,1823
him.<eos>Jesus,1824
him.<eos>Night,1825
him.<eos>Now,1826
him.<eos>Some,1827
him.<eos>The,1828
him.<eos>They,1829
him.<eos>Whenever,1830
him.<eos>While,1831
him?<eos>And,1832
him?<eos>But,1833
him?<eos>They,1834
him?<eos>What,1835
himself.<eos>Let,1836
homage,1837
home.<eos>And,1838
home.<eos>So,1839
home;,1840
homes,,1841
honor,1842
honor,,1843
honors,1844
hour?<eos>Keep,1845
house.<eos>And,1846
houses,1847
housetop,1848
how.<eos>The,1849
howling,1850
humankind,1851
humankind,,1852
hundredfold,1853
hundredfold.<eos>And,1854
hundredfold.<eos>He,1855
hundreds,1856
hung,1857
hungry.<eos>Seeing,1858
hurried,1859
hurt,1860
husband,1861
hymn,,1862
hypocrisy,,1863
hypocrites,,1864
immediately.,1865
impediment,1866
important,1867
impossible,,1868
increasing,1869
indignant,1870
infants,1871
inherit,1872
inheritance,1873
inscription,1874
instead.<eos>Pilate,1875
insulted.<eos>Then,1876
insurrection.<eos>So,1877
intended,1878
intentions,1879
intently,1880
is!<eos>-do,1881
it.<eos>,1882
it.<eos>After,1883
it.<eos>But,1884
it.<eos>False,1885
it.<eos>For,1886
it.<eos>He,1887
it.<eos>If,1888
it.<eos>Many,1889
it.<eos>They,1890
it.<eos>When,1891
it?<eos>Have,1892
it?<eos>It,1893
jealousy,1894
journey,1895
joy.<eos>But,1896
keeps,1897
kettles.),1898
kill?<eos>But,1899
killed,1900
killed.<eos>And,1901
killed.<eos>He,1902
kin,,1903
kind,1904
kindness,1905
kingdom.<eos>She,1906
kingdom;,1907
kings,1908
kiss,1909
kissed,1910
know.<eos>And,1911
known.<eos>He,1912
known.<eos>Some,1913
knows,,1914
laid.<eos>When,1915
lamb,1916
lame,1917
lamp,1918
lampstand?<eos>For,1919
land.<eos>He,1920
land.<eos>When,1921
large,,1922
last.<eos>And,1923
late;,1924
later,,1925
laughed,1926
lay.<eos>When,1927
leads,1928
leaf,,1929
leafy,1930
learn,1931
learned,1932
leased,1933
leave,,1934
leaves,1935
left,,1936
left.<eos>Those,1937
legion;,1938
leisure,1939
lema,1940
leper,,1941
lesson:,1942
licentiousness,,1943
life.<eos>But,1944
life?<eos>Indeed,,1945
life?<eos>Jesus,1946
life?<eos>Those,1947
lifted,1948
light,<eos>and,1949
light.<eos>Let,1950
liked,1951
likewise;,1952
lips,<eos>but,1953
listen!<eos>And,1954
listen!<eos>When,1955
listen,,1956
listening,1957
live.<eos>So,1958
lived,1959
living;,1960
look!<eos>The,1961
look,,1962
lost,1963
lost,,1964
lots,1965
loudly,,1966
loudly.<eos>When,1967
loved,1968
lure,1969
lying,1970
made.<eos>And,1971
maimed,1972
making,1973
male,1974
many,,1975
many.<eos>He,1976
many.<eos>They,1977
many.<eos>Truly,1978
market,1979
marriage,,1980
master,1981
mats,1982
matter,1983
matter.<eos>He,1984
me!<eos>Jesus,1985
me!<eos>Many,1986
me,<eos>teaching,1987
me.<eos>But,1988
me.<eos>John,1989
me.<eos>She,1990
me.<eos>When,1991
me.<eos>Whoever,1992
me;<eos>in,1993
me?,1994
me?<eos>When,1995
meal.<eos>When,1996
mean.<eos>Then,1997
measure,,1998
meet,1999
member,2000
men,2001
men.<eos>Immediately,2002
message,2003
message,,2004
messiahs,2005
met,2006
midnight,,2007
millstone,2008
mind,2009
mind.<eos>And,2010
mine,2011
mixed,2012
mock,2013
moment,2014
money.<eos>So,2015
moon,2016
moored,2017
mortals,2018
most,2019
mother.,2020
mother.<eos>Again,2021
mother.<eos>When,2022
mother;,2023
mothers,2024
mountains,2025
mountains;,2026
mourning,2027
mouth.<eos>Jesus,2028
multitude,2029
murder,2030
murder,,2031
murder;,2032
mustard,2033
mute,2034
myrrh;,2035
naked.<eos>They,2036
name,,2037
name.<eos>But,2038
name?<eos>He,2039
nard,,2040
nation,2041
nation,,2042
nations.<eos>When,2043
nations?<eos>But,2044
near,,2045
near.<eos>So,2046
neck,2047
needle,2048
needs,2049
neighborhood.<eos>As,2050
nests,2051
news,,2052
night,2053
night,,2054
nine,2055
no,,2056
none,2057
none.<eos>For,2058
noon,,2059
not,,2060
not.<eos>Jesus,2061
not?<eos>But,2062
not?<eos>Should,2063
nothing,,2064
nothing.<eos>And,2065
notice,,2066
noticed,2067
numbered,2068
numbering,2069
numbers,2070
nursing,2071
oars,2072
oath,,2073
oaths,2074
obey,2075
observe,,2076
observing,2077
offense,2078
offered,2079
offering,2080
offerings,2081
officers,2082
oil,2083
old,,2084
old.<eos>But,2085
omens,,2086
on.<eos>And,2087
on.<eos>As,2088
one,,2089
one.<eos>Then,2090
oneself,,2091
open,2092
opened,,2093
opened.<eos>And,2094
openly.<eos>And,2095
orders,2096
origin.<eos>She,2097
origin?<eos>-they,2098
origin?<eos>Answer,2099
other,,2100
other;,2101
others.<eos>Have,2102
ought,2103
ours.<eos>So,2104
out-beware,2105
out?<eos>He,2106
over.<eos>But,2107
overhearing,2108
overshadowed,2109
overturned,2110
own,,2111
palace,2112
parable.<eos>He,2113
parable?<eos>Then,2114
parables,2115
parables.<eos>A,2116
parables.<eos>And,2117
parables;,2118
parables?<eos>The,2119
paralytic,2120
paralytic-,2121
paralyzed,2122
parents,2123
partiality,,2124
pass,,2125
passer-by,,2126
patch,2127
path,2128
path,,2129
peace,2130
peace,,2131
penny.<eos>Then,2132
people,,2133
people.<eos>And,2134
people.<eos>While,2135
people;,2136
perceive,2137
perceive,<eos>and,2138
perceived,2139
performed,2140
perhaps,2141
perishing?<eos>He,2142
permission.<eos>And,2143
permit,2144
perplexed,2145
perplexed;,2146
persecution,2147
persecutions-and,2148
person.<eos>From,2149
physician,,2150
physicians,,2151
pick,2152
piece,2153
pieces;,2154
pit,2155
pity,2156
place.<eos>Heaven,2157
place.<eos>If,2158
places;,2159
plainly.<eos>Then,2160
planted,2161
platter,,2162
platter.<eos>The,2163
pleased,2164
pluck,2165
plunder,2166
plundered.<eos>Truly,2167
poor,,2168
poor.<eos>And,2169
possessed,2170
possessions.<eos>Then,2171
possible.<eos>Peter,2172
possible;,2173
pots,,2174
poverty,2175
power.<eos>Six,2176
pray,2177
pray.<eos>He,2178
pray.<eos>When,2179
prayed,2180
prayed,,2181
prayer,2182
prayer,,2183
prayer.<eos>They,2184
prayers.<eos>They,2185
praying,,2186
precepts,2187
pregnant,2188
prepared,2189
prepared.<eos>When,2190
press,,2191
pressing,2192
pride,,2193
prison,,2194
prisoner,2195
private,2196
private,,2197
produces,2198
profit,2199
promised,2200
property,2201
prophesied,2202
prophet,,2203
prophet.<eos>So,2204
prophets.<eos>He,2205
protected,2206
provided,2207
pulls,2208
quenched.<eos>For,2209
question,,2210
question.<eos>While,2211
question;,2212
quickly,,2213
quiet,,2214
raised,,2215
raised.<eos>For,2216
raised;,2217
ran,,2218
ransom,2219
rather,2220
read,,2221
reader,2222
ready,2223
ready.<eos>Make,2224
rebels,2225
rebuke,2226
received,2227
recognize,2228
recover.<eos>So,2229
reed,,2230
refused,,2231
regained,2232
regarded,2233
rejected,2234
rejected<eos>has,2235
rejecting,2236
released,2237
released,,2238
remain,2239
remember?<eos>When,2240
remembrance,2241
remove,2242
removed,2243
repeatedly,,2244
repent.<eos>They,2245
reply,,2246
requested,,2247
respected,2248
rest,2249
rest,,2250
rest?<eos>Enough!<eos>The,2251
restore,2252
restored,,2253
restored.<eos>The,2254
restrained,2255
resurrection,2256
resurrection,,2257
return,2258
reward.<eos>If,2259
ridden;,2260
right,,2261
rightly,2262
rigid;,2263
riot,2264
ripe,,2265
risen,,2266
risen.<eos>And,2267
rising,2268
roadside.<eos>When,2269
robbers.<eos>And,2270
robe,,2271
robes,,2272
rock.<eos>He,2273
roll,2274
roof,2275
roots.<eos>Then,2276
rose,2277
rose,,2278
ruler,2279
rulers,2280
rumors,2281
running,2282
sabachthani?<eos>which,2283
sabbath.<eos>Again,2284
sabbath;,2285
sabbath?<eos>And,2286
sacrificed,,2287
sacrifices.<eos>When,2288
sacrilege,2289
said.<eos>And,2290
said;,2291
sake,,2292
saliva,2293
salted,2294
saltiness,,2295
saluting,2296
same.<eos>They,2297
sandals,2298
satisfy,2299
saved,2300
saved.<eos>But,2301
saved?<eos>Jesus,2302
say;,2303
scatter,2304
scattered.<eos>But,2305
scolded,2306
scorched;,2307
scribe,2308
scripture:<eos>The,2309
sea.<eos>He,2310
sea.<eos>If,2311
sea.<eos>Such,2312
sea.<eos>The,2313
sea.<eos>Then,2314
sea;,2315
secret,2316
secret,,2317
see.<eos>When,2318
see?<eos>Do,2319
seed,,2320
seeds,2321
seen,,2322
seizes,2323
sell,2324
selling,2325
separate.<eos>Then,2326
servant,2327
servant,,2328
servant-girl,,2329
servant-girls,2330
serve,,2331
served,2332
service,2333
sewer?<eos>(Thus,2334
sews,2335
shade.<eos>With,2336
shake,2337
shaken.<eos>Then,2338
shaking,2339
share,2340
shepherd,<eos>and,2341
shepherd;,2342
shocked,2343
shout,2344
shouted,,2345
shouting,<eos>Hosanna!<eos>Blessed,2346
shown,2347
shrubs,,2348
sick,,2349
sick;,2350
sickle,,2351
side,2352
side.<eos>And,2353
side.<eos>Now,2354
side;,2355
sign,,2356
sign?<eos>Truly,2357
silent,2358
silent,,2359
silent.<eos>He,2360
sin-,2361
sincere,,2362
sinful,2363
sinners.<eos>Get,2364
sinners.<eos>Now,2365
sinners?<eos>When,2366
sister,2367
sisters,,2368
sit,,2369
skins,,2370
skins;,2371
skull).<eos>And,2372
slander,,2373
slaves,2374
sleep,2375
sleeping,2376
sleeping,,2377
sleeping.<eos>And,2378
sleeping;,2379
smallest,2380
snakes,2381
so.<eos>He,2382
so.<eos>Then,2383
soil,2384
soil,,2385
soil.<eos>And,2386
soil:,2387
soldier,2388
soldiers,2389
solemnly,2390
son.<eos>But,2391
son.<eos>Finally,2392
son;,2393
son?<eos>And,2394
sons,2395
soul,,2396
sour,2397
sow.<eos>And,2398
sowed,,2399
sown:,2400
sows,2401
speak,,2402
speak.<eos>In,2403
speak;,2404
speaks,2405
speech;,2406
spellbound,2407
spent,2408
spices,,2409
spirit!<eos>Then,2410
spirit,,2411
spirit.<eos>Then,2412
spirits.<eos>He,2413
spoken,2414
sponge,2415
sprout,2416
staff;,2417
stalk,,2418
stand,,2419
stand.<eos>When,2420
stared,2421
stars,2422
stay,2423
steal;,2424
stealth,2425
steep,2426
stepped,2427
stern,,2428
stick,,2429
still!<eos>Then,2430
stirred,2431
stomach,,2432
stone,,2433
stones,2434
stones.<eos>When,2435
stopped;,2436
story,2437
straining,2438
street.<eos>As,2439
strength,2440
strength,,2441
strength.<eos>The,2442
stretched,2443
strictly,2444
stripped,2445
stubbornness,,2446
stumbling,2447
subdue,2448
suddenly.<eos>And,2449
suffering,2450
suffering,<eos>the,2451
sufferings,2452
summer,2453
summoning,2454
sums.<eos>A,2455
sung,2456
support,2457
surely,2458
surrounding,2459
swamped.<eos>But,2460
swineherds,2461
sword,2462
synagogue,2463
synagogues,2464
synagogues;,2465
table,2466
table,,2467
table;,2468
tables,2469
take.<eos>It,2470
takes,2471
taste,2472
taught,,2473
taught.<eos>He,2474
taunted,2475
taxes,2476
teacher,2477
teacher,,2478
teaching,,2479
teaching.<eos>And,2480
teaching.<eos>He,2481
teeth,2482
telling,2483
tells,2484
temple.<eos>He,2485
temple;,2486
ten,2487
tender,2488
terribly,,2489
terrified.<eos>But,2490
terrified.<eos>Then,2491
terror,2492
test?<eos>Bring,2493
testify,2494
that<eos>they,2495
theft,,2496
them.<eos>(For,2497
them.<eos>King,2498
them.<eos>Later,2499
them.<eos>Some,2500
them.<eos>Then,2501
them:,2502
them?<eos>Jesus,2503
them?<eos>Someone,2504
themselves,,2505
themselves.<eos>And,2506
themselves.<eos>Now,2507
themselves;,2508
then,,2509
there.<eos>So,2510
there.<eos>Yet,2511
these.<eos>Then,2512
they?<eos>As,2513
thing,,2514
thing;,2515
things.<eos>Did,2516
things.<eos>He,2517
things.<eos>How,2518
things.<eos>Pilate,2519
things.<eos>Then,2520
things.<eos>When,2521
things?<eos>Who,2522
this!<eos>Jesus,2523
this.<eos>Then,2524
this?<eos>What,2525
this?<eos>just,2526
thorns,,2527
thorns:,2528
thoroughly,2529
thought,2530
throw,2531
throwing,2532
time.<eos>Then,2533
time.<eos>When,2534
times.<eos>And,2535
times.<eos>But,2536
title?<eos>They,2537
tomb,2538
tomb.<eos>Mary,2539
tomb.<eos>The,2540
tomb.<eos>They,2541
tomb?<eos>When,2542
tombs;,2543
tongue,2544
tongue.<eos>Then,2545
tongues;,2546
too,2547
tore,2548
torment,2549
torn,2550
towns,2551
tradition!<eos>For,2552
tradition.<eos>Then,2553
traditions,2554
transfigured,2555
trap,2556
treasure,2557
treasury,,2558
treasury.<eos>For,2559
treasury.<eos>Many,2560
treated,2561
trees,,2562
trembling,,2563
trespasses.<eos>Again,2564
trial,2565
trial;,2566
tried,2567
truth.<eos>He,2568
truth.<eos>Is,2569
tunics.<eos>He,2570
turned,2571
turning,2572
twelve.<eos>And,2573
twelve.<eos>On,2574
twelve:,2575
twisting,2576
tying,2577
tyrants,2578
unable,2579
unbelief!<eos>When,2580
unbelief.<eos>Then,2581
undergo,2582
understand),,2583
understand:,2584
understand;<eos>so,2585
understand?<eos>Are,2586
understand?<eos>Do,2587
understand?<eos>They,2588
understanding,,2589
unquenchable,2590
unshrunk,2591
untie,2592
up!<eos>And,2593
up.<eos>Other,2594
upbraided,2595
upstairs,,2596
us,,2597
us.<eos>But,2598
us.<eos>For,2599
us.<eos>Jesus,2600
us?<eos>And,2601
use,2602
using,2603
utter;,2604
vain,2605
various,2606
vehemently,,2607
village,2608
village.<eos>Jesus,2609
village;,2610
vine,2611
vineyard,,2612
vineyard.<eos>But,2613
vineyard.<eos>What,2614
void,2615
wailing,2616
waiting,2617
walk?<eos>But,2618
walking.<eos>Then,2619
want,,2620
want.<eos>He,2621
wanted,,2622
wants,2623
wars,2624
wars,,2625
was.<eos>And,2626
was.<eos>He,2627
was.<eos>Other,2628
wasted,2629
watch.<eos>Therefore,,2630
watchtower;,2631
water,,2632
waves,2633
way-and,2634
way.<eos>When,2635
way?<eos>But,2636
way?<eos>For,2637
way?<eos>It,2638
weak.<eos>And,2639
wealth,2640
wealth,,2641
wear,2642
wearing,2643
wedding,2644
weep?<eos>The,2645
weeping,2646
weeping.<eos>But,2647
welcome,2648
well,2649
went,,2650
wept.<eos>As,2651
which,,2652
while.<eos>For,2653
while;,2654
white,2655
white,,2656
wickedness,,2657
widows,2658
wife.<eos>And,2659
wife?<eos>He,2660
willing,,2661
winds,,2662
windstorm,2663
wine,,2664
wineskins.<eos>One,2665
wineskins;,2666
winter.<eos>For,2667
wisdom,2668
wisely,,2669
wish,2670
wish,,2671
wish;,2672
wishing,2673
with?<eos>They,2674
withered.<eos>Jesus,2675
witness;,2676
witnesses?<eos>You,2677
woe,2678
woman,,2679
wondered,2680
word.<eos>These,2681
words.<eos>And,2682
words.<eos>But,2683
work,2684
work,,2685
worked,2686
worm,2687
worry,2688
worse,2689
worse.<eos>She,2690
worship,2691
wrapped,2692
wrenched,2693
write,2694
written,<eos>I,2695
written,<eos>My,2696
written,<eos>This,2697
wrong,,2698
wrong.<eos>One,2699
years,2700
years.<eos>She,2701
yet,,2702
yielded,2703
yielding,2704
yields,2705
you.<eos>For,2706
you.<eos>Jesus,2707
you?<eos>And,2708
you?<eos>Bring,2709
you?<eos>But,2710
you?<eos>Go,2711
you?<eos>How,2712
you?<eos>The,2713
you?<eos>They,2714
younger,2715
yours.<eos>Whenever,2716
yourself,,2717
yourself.<eos>There,2718
yourselves,2719
youth.<eos>Jesus,,2720
zealously,2721
